Year_month,DANE_Year_Month,Period,Codigo.DANE.period,Codigo.DANE.year,Codigo.DANE,Year,Month,SST12,SST3,SST34,SST4,NATL,SATL,TROP,SOI,Equatorial_SOI,CPOLR,Winds_Equator,Rain,Temperature,MPI,min_masl,vectors,Total_pob,cases,sir,excess
2017-4,5040-2017-4,124,5040124,50402017,5040,2017,4,26.5,28.13,28.17,28.62,26.13,27.2,28.89,-0.3,0.6,1.22,5.9,295.9963659,22.51489694,53.3,100,83.10094813,17521,8,18.54497356,1
2017-5,5040-2017-5,125,5040125,50402017,5040,2017,5,24.96,27.59,28.3,28.98,26.79,26.47,28.78,0.4,-0.1,0.13,3.3,440.3975643,22.46192971,53.3,100,83.10094813,17521,21,44.9154116,1
2017-6,5040-2017-6,126,5040126,50402017,5040,2017,6,23.15,26.71,28.1,29.28,27.27,25.26,28.22,-0.7,0.5,5.2,-0.3,439.6897571,22.45960405,53.3,100,83.10094813,17521,21,39.85495406,1
2017-7,5040-2017-7,127,5040127,50402017,5040,2017,7,21.52,26.02,27.58,29.02,27.84,23.92,27.71,1.3,0.5,-5.39,-1.2,527.8306999,23.25696435,53.3,100,83.10094813,17521,16,29.99449432,1
2017-8,5040-2017-8,128,5040128,50402017,5040,2017,8,20.58,25.23,26.85,28.78,28.25,23.48,27.46,0.9,-0.5,1.74,-4.2,329.6278208,22.9569515,53.3,100,83.10094813,17521,6,13.0210713,1
2017-9,5040-2017-9,129,5040129,50402017,5040,2017,9,19.87,24.5,26.44,28.59,28.42,23.26,27.34,1,-0.1,9.9,-4.6,414.1170739,22.76567137,53.3,100,83.10094813,17521,2,4.874889318,1
2017-10,5040-2017-10,130,5040130,50402017,5040,2017,10,19.8,24.69,26.4,28.56,28.13,23.5,27.59,1.5,-1.2,6.98,6.5,335.9545823,22.41257274,53.3,100,83.10094813,17521,2,5.214951501,1
2017-11,5040-2017-11,131,5040131,50402017,5040,2017,11,20.5,24.25,25.91,28.32,27.79,24,27.66,1.5,-2.3,12.54,13.2,240.1126422,21.84907637,53.3,100,83.10094813,17521,4,10.86908653,1
2017-12,5040-2017-12,132,5040132,50402017,5040,2017,12,21.62,24.12,25.72,28.06,27.27,24.54,27.48,-0.2,-1.1,16.99,14.6,149.2648105,21.89774425,53.3,100,83.10094813,17521,2,6.075441369,1
2018-1,5040-2018-1,133,5040133,50402018,5040,2018,1,23.78,24.59,25.87,28.02,26.26,25.72,27.5,1.8,-2.3,23.8,18.9,209.9047397,21.6655604,53.3,100,83.10094813,18321,5,10.83885421,1
2018-2,5040-2018-2,134,5040134,50402018,5040,2018,2,25.61,25.59,26.06,27.84,25.49,26.31,27.72,-0.8,-0.1,2.8,17.5,63.58129037,22.1755597,53.3,100,83.10094813,18321,3,7.598826079,1
2018-3,5040-2018-3,135,5040135,50402018,5040,2018,3,25.85,26.43,26.5,28.04,25.52,26.82,28.15,2.4,-1.1,13.06,19.8,155.4755223,22.55816983,53.3,100,83.10094813,18321,2,4.449455641,1
2018-4,5040-2018-4,136,5040136,50402018,5040,2018,4,24.89,27.08,27.31,28.56,25.64,26.96,28.56,0.8,-0.6,20.87,12.6,288.540528,22.34091469,53.3,100,83.10094813,18321,0,0,0
2018-5,5040-2018-5,137,5040137,50402018,5040,2018,5,24.07,27.07,27.77,28.92,25.84,26.24,28.51,0.6,-0.1,14.55,5.9,510.6185246,22.36466295,53.3,100,83.10094813,18321,3,4.99524651,1
2018-6,5040-2018-6,138,5040138,50402018,5040,2018,6,22.48,26.82,27.86,29.08,26.03,25.14,28.02,-0.2,0.4,9.45,-2.9,431.5367694,23.0545078,53.3,100,83.10094813,18321,4,7.145387797,1
2018-7,5040-2018-7,139,5040139,50402018,5040,2018,7,21.54,26.14,27.52,29.01,26.75,23.94,27.51,0.4,-0.7,2.83,3,352.5424184,23.23124337,53.3,100,83.10094813,18321,0,0,0
2018-8,5040-2018-8,140,5040140,50402018,5040,2018,8,20.67,25.36,27.18,29.16,27.45,23.36,27.29,-0.5,-0.4,2.74,-3,307.7722486,23.542484,53.3,100,83.10094813,18321,2,4.125945884,1
2018-9,5040-2018-9,141,5040141,50402018,5040,2018,9,20.6,25.29,27.1,29.13,28.14,23.17,27.45,-1.5,-0.2,1.67,-5.6,469.6838057,22.63773796,53.3,100,83.10094813,18321,1,2.175088272,1
2018-10,5040-2018-10,142,5040142,50402018,5040,2018,10,21.15,25.85,27.63,29.56,28.15,23.75,27.83,0.6,0.5,3.21,-0.9,382.5657698,22.05368614,53.3,100,83.10094813,18321,0,0,0
2018-11,5040-2018-11,143,5040143,50402018,5040,2018,11,22.4,26.12,27.69,29.46,27.51,24.2,28.06,-0.1,0.6,-4.24,7.8,237.7166076,22.08890843,53.3,100,83.10094813,18321,2,4.264687177,1
2018-12,5040-2018-12,144,5040144,50402018,5040,2018,12,23.67,26.21,27.54,29.41,26.45,24.97,28.08,1.7,-0.5,-4.27,14.4,47.08269062,22.14936578,53.3,100,83.10094813,18321,1,2.22424056,1
2019-1,5040-2019-1,145,5040145,50402019,5040,2019,1,25.32,26.41,27.24,29.06,25.83,25.93,28.03,-0.1,0.3,-4.53,17.6,47.79855772,22.57093726,53.3,100,83.10094813,18737,3,4.449424803,1
2019-2,5040-2019-2,146,5040146,50402019,5040,2019,2,26.77,27.09,27.44,28.94,25.7,26.99,28.16,-2.3,1.9,-19.51,13,95.2171338,22.65852709,53.3,100,83.10094813,18737,3,4.283478528,1
2019-3,5040-2019-3,147,5040147,50402019,5040,2019,3,27.11,27.95,28.21,29.09,25.42,27.84,28.63,-0.5,0.7,-20.92,10.6,101.7675744,22.6023709,53.3,100,83.10094813,18737,2,2.585708918,1
2019-4,5040-2019-4,148,5040148,50402019,5040,2019,4,26.2,28.21,28.53,29.13,25.84,27.34,28.92,0.2,0.1,-11.1,9.9,288.2814412,22.86158126,53.3,100,83.10094813,18737,13,18.45698051,1
2019-5,5040-2019-5,149,5040149,50402019,5040,2019,5,24.76,27.87,28.63,29.41,26.27,26.47,28.82,-0.7,0.7,-13.58,3.1,467.9117767,23.17231773,53.3,100,83.10094813,18737,10,13.12862682,1
2019-6,5040-2019-6,150,5040150,50402019,5040,2019,6,23.15,27.07,28.31,29.53,26.89,25.12,28.3,-0.7,-0.2,-10.28,4.4,379.2950229,23.06119202,53.3,100,83.10094813,18737,11,16.37642634,1
2019-7,5040-2019-7,151,5040151,50402019,5040,2019,7,21.24,25.93,27.72,29.51,27.35,23.92,27.7,-0.6,0.3,-2.63,-4,388.7923855,22.42404181,53.3,100,83.10094813,18737,7,9.843561162,1
2019-8,5040-2019-8,152,5040152,50402019,5040,2019,8,20.39,25.11,27.05,29.31,27.89,23.06,27.34,-0.2,0,-0.22,-2.2,373.1767378,22.77807946,53.3,100,83.10094813,18737,2,3.530295115,1
2019-9,5040-2019-9,153,5040153,50402019,5040,2019,9,19.86,24.8,26.75,29.25,28.55,23.24,27.35,-1.9,1,4.99,-8.5,358.8195641,22.30701438,53.3,100,83.10094813,18737,10,17.80895218,1
2019-10,5040-2019-10,154,5040154,50402019,5040,2019,10,19.94,25.25,27.28,29.53,28.48,23.56,27.73,-0.6,-0.2,3.5,-2.3,338.7595,21.66019303,53.3,100,83.10094813,18737,0,0,0
2019-11,5040-2019-11,155,5040155,50402019,5040,2019,11,21.49,25.57,27.28,29.4,27.73,24.74,28.02,-1.4,0,4.85,8,249.7966028,21.67381623,53.3,100,83.10094813,18737,5,10.51988163,1
2019-12,5040-2019-12,156,5040156,50402019,5040,2019,12,23.11,25.56,27.08,29.29,26.8,25.57,28.09,-0.9,0,0.43,9.8,119.5380144,21.77084844,53.3,100,83.10094813,18737,3,7.212021239,1
2020-1,5040-2020-1,157,5040157,50402020,5040,2020,1,24.49,25.89,27.08,29.16,26.07,26.7,28.19,0.3,0,-12.41,20.1,115.6721284,21.90086027,53.3,100,83.10094813,19104,8,13.52885613,1
2020-2,5040-2020-2,158,5040158,50402020,5040,2020,2,26.24,26.48,27.09,28.98,25.79,27.23,28.34,-0.1,0.8,-16.23,20.5,55.87165716,22.44898513,53.3,100,83.10094813,19104,16,26.2840363,1
2020-3,5040-2020-3,159,5040159,50402020,5040,2020,3,27.04,27.34,27.7,28.95,25.96,27.69,28.74,-0.2,0.3,3,15.5,108.7165401,22.48099869,53.3,100,83.10094813,19104,12,18.11067446,1
2020-4,5040-2020-4,160,5040160,50402020,5040,2020,4,26.01,27.96,28.22,29.04,26.33,27.49,29.06,0.3,0.9,10.59,12.4,218.174166,22.22911413,53.3,100,83.10094813,19104,30,39.03288834,1
2020-5,5040-2020-5,161,5040161,50402020,5040,2020,5,24.33,27.08,27.67,28.83,26.58,26.81,28.79,0.7,0,7.44,9.9,332.8399014,22.82645118,53.3,100,83.10094813,19104,60,70.76680158,1
2020-6,5040-2020-6,162,5040162,50402020,5040,2020,6,22.31,26.07,27.44,28.99,27.32,25.32,28.24,-0.6,-0.3,13.57,2,381.3913884,22.25558424,53.3,100,83.10094813,19104,35,50.17852467,1
2020-7,5040-2020-7,163,5040163,50402020,5040,2020,7,20.83,25.45,27.15,28.83,27.77,24.07,27.76,0.7,-1.4,9.24,3,459.3682188,22.0194082,53.3,100,83.10094813,19104,37,56.5363839,1
2020-8,5040-2020-8,164,5040164,50402020,5040,2020,8,20.17,24.79,26.38,28.36,28.15,23.52,27.38,1.8,-1.2,7.44,-2.5,402.8765685,22.16492234,53.3,100,83.10094813,19104,32,47.33921712,1
2020-9,5040-2020-9,165,5040165,50402020,5040,2020,9,19.82,24.21,26.12,28.25,28.54,23.16,27.28,1.5,-1.2,8.75,4,381.3143323,21.96686343,53.3,100,83.10094813,19104,21,34.48405758,1
2020-10,5040-2020-10,166,5040166,50402020,5040,2020,10,20.12,24.19,25.64,27.97,28.4,23.53,27.46,0.8,-1.5,11.11,9.3,346.0139578,22.0205144,53.3,100,83.10094813,19104,27,43.1722473,1
2020-11,5040-2020-11,167,5040167,50402020,5040,2020,11,20.95,24.17,25.59,27.98,27.78,24.01,27.62,1.1,-0.4,15.42,10.3,321.7333208,21.53823403,53.3,100,83.10094813,19104,16,27.04294007,1
2020-12,5040-2020-12,168,5040168,50402020,5040,2020,12,21.98,24.56,25.66,27.6,27.15,24.54,27.54,3,-1.5,19.3,24.5,135.9502866,21.32124872,53.3,100,83.10094813,19104,14,27.9573835,1
2021-1,5040-2021-1,169,5040169,50402021,5040,2021,1,23.78,25.16,25.67,27.22,26.48,25.6,27.45,3.2,-1.9,20.73,30.6,108.4892398,21.57139023,53.3,100,83.10094813,19404,30,49.81419041,1
2021-2,5040-2021-2,170,5040170,50402021,5040,2021,2,25.51,25.67,25.87,27.23,25.8,26.41,27.7,2.5,-1.1,11.18,25.2,103.7987798,21.85862349,53.3,100,83.10094813,19404,23,38.88603892,1
2021-3,5040-2021-3,171,5040171,50402021,5040,2021,3,26.18,26.69,26.69,27.81,25.69,26.89,28.17,0.6,-1,11.17,16.2,327.7468211,21.26282745,53.3,100,83.10094813,19404,7,10.73425419,1
2021-4,5040-2021-4,172,5040172,50402021,5040,2021,4,24.6,26.81,27.24,28.33,26.03,27.14,28.48,0.6,0.3,-4.76,17.2,344.8542419,21.40066286,53.3,100,83.10094813,19404,17,26.68304916,1
2021-5,5040-2021-5,173,5040173,50402021,5040,2021,5,23.78,26.76,27.56,28.73,26.35,26.78,28.47,0.8,-0.9,3.37,13.1,466.3481688,21.69797003,53.3,100,83.10094813,19404,19,31.51310758,1
2021-6,5040-2021-6,174,5040174,50402021,5040,2021,6,23.12,26.55,27.67,28.88,26.81,25.64,28.12,0.7,0.5,8.91,3.7,393.5014973,21.49532165,53.3,100,83.10094813,19404,27,42.83909874,1
2021-7,5040-2021-7,175,5040175,50402021,5040,2021,7,22.08,25.77,27.11,28.66,27.31,24.69,27.69,2.3,-0.9,0.33,9.9,469.6812842,22.09157277,53.3,100,83.10094813,19404,10,15.02681073,1
2021-8,5040-2021-8,176,5040176,50402021,5040,2021,8,20.84,25.02,26.62,28.62,27.97,24.01,27.41,1,-0.2,9.97,-2.2,416.3228968,21.59338579,53.3,100,83.10094813,19404,13,19.46324444,1
2021-9,5040-2021-9,177,5040177,50402021,5040,2021,9,20.76,24.84,26.49,28.25,28.57,23.67,27.44,1.3,-1.1,6.84,5.7,350.4787653,21.63225212,53.3,100,83.10094813,19404,16,26.69965761,1
2021-10,5040-2021-10,178,5040178,50402021,5040,2021,10,20.58,24.53,26,28.11,28.29,24.06,27.59,1.2,-1.2,12.94,3.4,342.7917948,21.40643821,53.3,100,83.10094813,19404,8,12.97778887,1
2021-11,5040-2021-11,179,5040179,50402021,5040,2021,11,20.81,24.43,25.97,27.99,27.9,24.53,27.69,1.6,-1.6,15.1,14,208.2076224,20.97172788,53.3,100,83.10094813,19404,15,26.71224125,1
2021-12,5040-2021-12,180,5040180,50402021,5040,2021,12,21.31,24.06,25.6,27.68,27.05,24.88,27.49,2.5,-0.4,8.27,29.7,140.3575963,21.29734717,53.3,100,83.10094813,19404,10,19.39745187,1
2022-1,5040-2022-1,181,5040181,50402022,5040,2022,1,23.82,24.5,25.73,28,26.34,26.04,27.59,0.8,-0.5,16.48,23.5,75.33059312,20.84749189,53.3,100,83.10094813,19704,5,9.758380819,1
2022-2,5040-2022-2,182,5040182,50402022,5040,2022,2,24.66,25.32,26.02,27.87,26.08,27.17,27.71,1.8,-1.7,24.38,24.5,61.05115825,20.91947591,53.3,100,83.10094813,19704,7,13.42384451,1
2022-3,5040-2022-3,183,5040183,50402022,5040,2022,3,25.95,26.46,26.34,27.58,25.64,27.45,28.14,2.9,-1.8,22.67,20.8,203.6366971,21.12225058,53.3,100,83.10094813,19704,12,17.61040954,1
2022-4,5040-2022-4,184,5040184,50402022,5040,2022,4,24.31,26.68,26.85,27.79,25.89,27.23,28.46,2.8,-1.3,18.55,16.7,340.5954139,21.37466011,53.3,100,83.10094813,19704,15,23.73685722,1
2022-5,5040-2022-5,185,5040185,50402022,5040,2022,5,23.2,26.3,26.83,27.93,26.65,26.29,28.32,2.4,-1,15.33,13.2,462.8970553,21.82578145,53.3,100,83.10094813,19704,9,11.37746874,1
2022-6,5040-2022-6,186,5040186,50402022,5040,2022,6,21.77,26.02,27.03,28.27,27.11,25.36,27.94,2.8,-1.1,9.42,5.7,509.8592618,20.96847743,53.3,100,83.10094813,19704,9,12.73054403,1
2022-7,5040-2022-7,187,5040187,50402022,5040,2022,7,20.67,25.51,26.68,27.9,27.44,23.88,27.32,1.3,-1.8,6.69,10.9,488.4100631,21.6795382,53.3,100,83.10094813,19704,7,9.575285653,1
2022-8,5040-2022-8,188,5040188,50402022,5040,2022,8,20.29,24.69,25.92,27.76,28.09,23.26,27.09,1.7,-1.6,11.66,0.2,483.3582765,21.58082442,53.3,100,83.10094813,19704,2,2.99311431,1
2022-9,5040-2022-9,189,5040189,50402022,5040,2022,9,19.46,24.21,25.83,27.67,28.56,23.23,27.11,2.7,-0.8,11.05,-2.7,429.6501456,21.59468204,53.3,100,83.10094813,19704,4,6.281709411,1
2022-10,5040-2022-10,190,5040190,50402022,5040,2022,10,19.06,24.17,25.92,27.6,28.38,23.74,27.27,2.8,-1.1,12.15,9,328.1394906,21.08587652,53.3,100,83.10094813,19704,6,10.52999689,1
2022-11,5040-2022-11,191,5040191,50402022,5040,2022,11,20.27,24.31,25.89,27.77,27.48,24.37,27.48,0.5,-0.6,12.28,13.4,431.1227119,20.78608432,53.3,100,83.10094813,19704,2,3.881425973,1
2022-12,5040-2022-12,192,5040192,50402022,5040,2022,12,22.54,24.48,25.81,27.71,26.78,25.16,27.5,3.5,-2,13.08,24.4,67.00752943,20.72071389,53.3,100,83.10094813,19704,5,10.18828415,1
2023-1,5040-2023-1,193,5040193,50402023,5040,2023,1,24.27,25.17,25.88,27.62,25.9,26.32,27.58,1.4,1.1,20.28,18.9,155.2340312,20.70832037,53.3,100,83.10094813,20011,9,14.71909617,1
2023-2,5040-2023-2,194,5040194,50402023,5040,2023,2,26.8,26.25,26.29,27.58,25.71,26.85,27.77,1.4,0.1,12.84,28.1,85.07709052,21.51118164,53.3,100,83.10094813,20011,17,28.3625505,1
2023-3,5040-2023-3,195,5040195,50402023,5040,2023,3,28.12,27.52,27.23,28.09,25.98,27.25,28.4,0.2,0.2,19.71,15.2,157.166563,21.07625163,53.3,100,83.10094813,20011,22,30.31426746,1
2023-4,5040-2023-4,196,5040196,50402023,5040,2023,4,28.18,28.02,27.99,28.81,26.42,27.2,29.03,0.2,0,3.09,13.3,254.0007398,21.27783314,53.3,100,83.10094813,20011,15,20.44180375,1
2023-5,5040-2023-5,197,5040197,50402023,5040,2023,5,26.63,28.11,28.35,29.12,27.17,26.76,28.99,-1,-1,-7.23,11.3,337.8407995,22.44279641,53.3,100,83.10094813,20011,15,16.64201545,1
2023-6,5040-2023-6,198,5040198,50402023,5040,2023,6,25.81,27.85,28.59,29.48,28.04,25.23,28.53,0.3,-0.5,-3.2,-0.1,407.5245286,22.62940311,53.3,100,83.10094813,20011,23,25.94827911,1
2023-7,5040-2023-7,199,5040199,50402023,5040,2023,7,25.05,27.47,28.37,29.5,28.5,23.98,28.1,-0.3,-0.9,-10.81,2.6,375.4694625,23.11729068,53.3,100,83.10094813,20011,18,16.68349867,1
2023-8,5040-2023-8,200,5040200,50402023,5040,2023,8,24.16,27.17,28.2,29.65,29,23.39,27.97,-0.8,-1.3,-8.06,-5.7,358.40257,22.89218956,53.3,100,83.10094813,20011,22,20.63370441,1
2023-9,5040-2023-9,201,5040201,50402023,5040,2023,9,23.4,27.08,28.29,29.77,29.48,23.23,28.07,-1.3,-1.2,-12.57,-0.9,283.612429,22.76786252,53.3,100,83.10094813,20011,16,14.60049369,1
2023-10,5040-2023-10,202,5040202,50402023,5040,2023,10,23.34,27.09,28.36,29.93,29.18,23.35,28.25,-0.5,-1.5,-8.33,-2.5,357.2322374,22.01695614,53.3,100,83.10094813,20011,18,16.41308718,1
2023-11,5040-2023-11,203,5040203,50402023,5040,2023,11,23.85,27.28,28.72,30.12,28.46,24.59,28.56,-0.8,-1.3,-16.36,0.4,282.8341204,22.01583079,53.3,100,83.10094813,20011,3,3.126772773,1
2023-12,5040-2023-12,204,5040204,50402023,5040,2023,12,24.25,27.33,28.64,29.84,27.76,25.92,28.62,-0.2,-1.4,-21.78,5.5,75.05141327,22.20581112,53.3,100,83.10094813,20011,12,13.15346396,1
2007-1,5042-2007-1,1,5042001,50422007,5042,2007,1,25.13,26.61,27.31,28.92,26.19,25.57,27.94,-1.3,0.2,-18.3,14.4,186.0227829,19.69727007,29.7,500,58.47328244,23190,1,3.277320525,1
2007-2,5042-2007-2,2,5042002,50422007,5042,2007,2,26.26,26.52,26.84,28.61,26.12,26.48,28.02,-0.1,-0.1,2.34,10.2,63.72895003,19.46463742,29.7,500,58.47328244,23190,0,0,0
2007-3,5042-2007-3,3,5042003,50422007,5042,2007,3,26.28,26.71,27.16,28.63,25.83,26.84,28.25,0.3,-0.6,9.12,14,278.9240816,19.7620851,29.7,500,58.47328244,23190,1,3.265331583,1
2007-4,5042-2007-4,4,5042004,50422007,5042,2007,4,25.19,27.26,27.7,28.66,26.1,26.77,28.56,-0.2,0.1,1.37,9.9,426.4740642,19.52027328,29.7,500,58.47328244,23190,2,6.413935217,1
2007-5,5042-2007-5,5,5042005,50422007,5042,2007,5,23.49,26.42,27.45,28.65,26.39,26.2,28.33,-0.2,0.2,6.13,4.2,430.8812509,19.77983375,29.7,500,58.47328244,23190,4,9.729569394,1
2007-6,5042-2007-6,6,5042006,50422007,5042,2007,6,22.34,26.19,27.57,28.73,26.67,25.06,27.97,0.9,-2.1,5.25,7.1,329.6804785,20.0974829,29.7,500,58.47328244,23190,2,5.243873102,1
2007-7,5042-2007-7,7,5042007,50422007,5042,2007,7,21.18,25.24,26.89,28.55,27.11,23.74,27.32,-0.5,-0.4,10.51,-0.2,264.0034939,19.85367605,29.7,500,58.47328244,23190,6,13.5876425,1
2007-8,5042-2007-8,8,5042008,50422007,5042,2007,8,19.89,24.2,26.32,28.53,27.44,23.05,27.01,0.7,-0.5,5.35,-2,467.7813785,19.5023998,29.7,500,58.47328244,23190,3,8.191898066,1
2007-9,5042-2007-9,9,5042009,50422007,5042,2007,9,19.51,23.99,25.9,28.16,27.9,23.2,27.06,0.3,-1.2,9.48,4.1,363.9064364,20.00376506,29.7,500,58.47328244,23190,7,19.82888588,1
2007-10,5042-2007-10,10,5042010,50422007,5042,2007,10,19.28,23.8,25.58,28.05,28.05,23.25,27.16,1.2,-1,12.59,3.2,358.1037723,18.4964879,29.7,500,58.47328244,23190,3,9.728148344,1
2007-11,5042-2007-11,11,5042011,50422007,5042,2007,11,19.72,23.66,25.4,27.57,27.43,23.94,27.19,1.4,-1.2,9.13,16.1,307.6253077,19.18927316,29.7,500,58.47328244,23190,2,8.149053981,1
2007-12,5042-2007-12,12,5042012,50422007,5042,2007,12,21.12,23.91,25.47,27.65,26.61,24.69,27.21,2.7,-2.1,20.63,16.5,203.0165,18.71451432,29.7,500,58.47328244,23190,3,11.95705561,1
2008-1,5042-2008-1,13,5042013,50422008,5042,2008,1,24.26,24.32,24.97,26.78,25.89,25.61,27.2,2.9,-1.3,7.56,22,210.9231627,19.08861342,29.7,500,58.47328244,23354,3,4.802507647,1
2008-2,5042-2008-2,14,5042014,50422008,5042,2008,2,26.36,25.3,25.25,26.71,25.31,26.82,27.41,4.4,-1.3,26.74,23.6,285.5346522,18.65760143,29.7,500,58.47328244,23354,4,7.346368418,1
2008-3,5042-2008-3,15,5042015,50422008,5042,2008,3,27.12,26.69,26.3,27.14,25.38,27.41,27.91,2.4,-1.3,18.03,15.5,245.3892268,18.72664906,29.7,500,58.47328244,23354,4,7.185854705,1
2008-4,5042-2008-4,16,5042016,50422008,5042,2008,4,26.05,27.28,26.95,27.57,25.61,27.36,28.22,1.1,-1.3,12.2,15.3,295.3432021,18.64654388,29.7,500,58.47328244,23354,8,11.53319868,1
2008-5,5042-2008-5,17,5042017,50422008,5042,2008,5,24.69,27.18,27.19,27.9,26.36,26.76,28.19,-0.1,-0.1,12.64,7.6,375.8511541,18.72604548,29.7,500,58.47328244,23354,10,10.35375036,1
2008-6,5042-2008-6,18,5042018,50422008,5042,2008,6,23.62,26.52,27.07,27.99,26.94,25.39,27.73,1,0,5.66,3.9,403.5799284,19.54862578,29.7,500,58.47328244,23354,10,19.09719729,1
2008-7,5042-2008-7,19,5042019,50422008,5042,2008,7,22.74,26.12,27.03,28.11,27.46,24.23,27.37,0.5,-0.3,7.5,-0.4,371.1798836,19.4404714,29.7,500,58.47328244,23354,16,23.23729489,1
2008-8,5042-2008-8,20,5042020,50422008,5042,2008,8,22.04,25.79,26.83,28.02,27.97,23.53,27.22,1.7,-0.6,4.44,-3,336.616288,19.20521087,29.7,500,58.47328244,23354,9,14.4001283,1
2008-9,5042-2008-9,21,5042021,50422008,5042,2008,9,21.7,25.35,26.52,28.09,28.64,23.19,27.31,2,-0.6,-1.88,-1.3,306.1510649,19.42028119,29.7,500,58.47328244,23354,13,21.65171858,1
2008-10,5042-2008-10,22,5042022,50422008,5042,2008,10,21.32,25.32,26.57,28.25,28.56,23.26,27.49,2.1,-0.4,8.04,1.1,360.4193758,19.11672838,29.7,500,58.47328244,23354,8,13.57238696,1
2008-11,5042-2008-11,23,5042023,50422008,5042,2008,11,21.63,25.15,26.47,28.17,27.88,23.95,27.58,2.2,-1.3,4.46,15.3,374.1554927,18.41367161,29.7,500,58.47328244,23354,13,21.13148744,1
2008-12,5042-2008-12,24,5042024,50422008,5042,2008,12,22.58,24.64,25.83,27.68,27,24.81,27.41,2.4,-1.4,18.49,21.8,250.8030495,18.81694198,29.7,500,58.47328244,23354,5,8.896554999,1
2009-1,5042-2009-1,25,5042025,50422009,5042,2009,1,24.36,25.32,25.76,27.38,26.05,25.72,27.43,1.8,-0.5,17.64,17.6,224.7227654,18.8849672,29.7,500,58.47328244,23522,15,20.25150087,1
2009-2,5042-2009-2,26,5042026,50422009,5042,2009,2,25.86,25.96,26.13,27.41,25.33,26.62,27.58,3.1,-1.8,13.58,20.9,213.5015504,19.06205022,29.7,500,58.47328244,23522,5,7.113044466,1
2009-3,5042-2009-3,27,5042027,50422009,5042,2009,3,26.11,26.51,26.61,27.69,25.34,27.35,28.04,0.7,-0.7,9.07,16.7,238.5387913,18.97185836,29.7,500,58.47328244,23522,1,1.466159017,1
2009-4,5042-2009-4,28,5042028,50422009,5042,2009,4,26.07,27.53,27.65,28.3,25.83,27.26,28.47,1.3,-0.7,8.17,9.3,243.9945917,19.54641312,29.7,500,58.47328244,23522,1,1.464778773,1
2009-5,5042-2009-5,29,5042029,50422009,5042,2009,5,25.11,27.59,28.06,28.82,26.08,26.57,28.56,-0.2,-1.2,7.53,3.3,291.6239795,19.60070396,29.7,500,58.47328244,23522,7,9.090283694,1
2009-6,5042-2009-6,30,5042030,50422009,5042,2009,6,23.9,27.28,28.13,28.96,26.57,25.28,28.25,0.2,0,0.78,0,295.3151622,19.67317655,29.7,500,58.47328244,23522,7,8.759325796,1
2009-7,5042-2009-7,31,5042031,50422009,5042,2009,7,22.82,26.66,27.83,29.06,27.35,23.83,27.71,0.4,-0.4,-11.85,2.8,239.762729,20.34109023,29.7,500,58.47328244,23522,10,11.19490556,1
2009-8,5042-2009-8,32,5042032,50422009,5042,2009,8,21.66,26.05,27.59,29.17,27.79,23.11,27.45,-0.3,-0.8,-0.8,-5.7,306.1859344,20.25297494,29.7,500,58.47328244,23522,12,13.14236952,1
2009-9,5042-2009-9,33,5042033,50422009,5042,2009,9,21.21,25.83,27.48,29.04,28.24,23.1,27.45,0.5,-0.9,-5.88,3.9,198.9263866,20.6938161,29.7,500,58.47328244,23522,4,4.544269767,1
2009-10,5042-2009-10,34,5042034,50422009,5042,2009,10,21.12,25.84,27.69,29.54,28.19,23.62,27.77,-2,-0.1,-2.12,-4.2,259.590721,19.54822365,29.7,500,58.47328244,23522,8,8.599472991,1
2009-11,5042-2009-11,35,5042035,50422009,5042,2009,11,21.87,26.27,28.25,29.84,27.73,24.16,28,-1,-1.2,-4.89,3.8,267.6685624,19.39811176,29.7,500,58.47328244,23522,6,7.296957781,1
2009-12,5042-2009-12,36,5042036,50422009,5042,2009,12,23.46,26.67,28.33,29.62,26.92,25.26,28.09,-1.2,-0.1,-20.98,7.2,198.5612552,19.8003175,29.7,500,58.47328244,23522,11,15.32292096,1
2010-1,5042-2010-1,37,5042037,50422010,5042,2010,1,24.52,26.73,28.1,29.39,26.42,26.23,28.05,-1.8,0.4,-29.04,9.7,70.56237268,20.39048155,29.7,500,58.47328244,23688,26,24.49579872,1
2010-2,5042-2010-2,38,5042038,50422010,5042,2010,2,25.79,27.12,27.92,29.01,26.24,26.91,28.23,-2.4,0.7,-49,10,103.9919169,20.80396754,29.7,500,58.47328244,23688,31,22.48228253,1
2010-3,5042-2010-3,39,5042039,50422010,5042,2010,3,26.5,27.88,28.34,29.1,26.71,27.74,28.68,-1.1,0.4,-25.35,5.1,207.3070486,20.75262988,29.7,500,58.47328244,23688,13,8.415586318,1
2010-4,5042-2010-4,40,5042040,50422010,5042,2010,4,26.35,28.12,28.4,29.21,27.05,27.51,29.04,2,0.4,-7.86,5.3,275.3446197,20.18243995,29.7,500,58.47328244,23688,21,13.28826785,1
2010-5,5042-2010-5,41,5042041,50422010,5042,2010,5,24.75,27.13,27.77,29,27.52,26.64,28.78,1.5,-1.6,8.22,6.6,385.330494,20.11262661,29.7,500,58.47328244,23688,12,7.222599337,1
2010-6,5042-2010-6,42,5042042,50422010,5042,2010,6,23.36,26.08,27.16,28.58,27.84,25.54,28.15,0.6,-0.2,13.51,1.4,382.9505546,19.64741254,29.7,500,58.47328244,23688,21,15.56755269,1
